time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
99.443932,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,-0.308123,-1.143868,-0.660595,-1.940123,-0.373535,-0.369141,-0.210693,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.445885,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,-0.307419,-1.145065,-0.661213,-1.939441,-0.386719,-0.390381,-0.220703,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.447838,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,-0.306313,-1.146263,-0.661987,-1.938759,-0.393555,-0.408447,-0.234619,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.449806,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,-0.305349,-1.147462,-0.662683,-1.937976,-0.395752,-0.427246,-0.242676,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.451744,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.304262,-1.148946,-0.663535,-1.937219,-0.411133,-0.441650,-0.249023,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.453697,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.303337,-1.149975,-0.664310,-1.936462,-0.396729,-0.456543,-0.260254,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.455650,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.302450,-1.151288,-0.665163,-1.935731,-0.406982,-0.468750,-0.270264,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.457596,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.301165,-1.152604,-0.665861,-1.934872,-0.395264,-0.478760,-0.270752,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.459549,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.300161,-1.153952,-0.666716,-1.934039,-0.398438,-0.480957,-0.279785,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.461502,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.298672,-1.155208,-0.667648,-1.933233,-0.384521,-0.484619,-0.279785,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.463455,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,-0.297350,-1.156529,-0.668503,-1.932398,-0.381836,-0.488281,-0.282471,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.465408,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.296215,-1.157709,-0.669359,-1.931589,-0.381348,-0.485596,-0.282959,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.467361,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.294630,-1.159001,-0.670215,-1.930752,-0.362305,-0.489990,-0.281982,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.469315,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.293285,-1.160256,-0.671072,-1.929841,-0.369141,-0.485596,-0.284668,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.471298,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.291367,-1.161583,-0.671930,-1.928928,-0.344727,-0.479980,-0.281494,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.473221,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.289871,-1.162595,-0.672710,-1.928234,-0.347412,-0.466064,-0.279785,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.475174,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.287849,-1.163751,-0.673569,-1.927492,-0.329834,-0.459229,-0.274414,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.477127,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.285929,-1.164909,-0.674350,-1.926750,-0.324951,-0.443604,-0.272949,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.479080,2.066406,-0.417969,-0.855469,-0.009998,-0.009998,-0.283781,-1.165956,-0.675053,-1.925925,-0.317139,-0.427734,-0.269775,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.481033,2.066406,-0.417969,-0.855469,-0.009998,-0.009998,-0.281498,-1.166942,-0.675914,-1.925355,-0.307373,-0.409668,-0.262939,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.482986,2.066406,-0.417969,-0.855469,-0.009998,-0.009998,-0.279221,-1.167960,-0.676696,-1.924583,-0.310547,-0.391113,-0.260742,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.490799,2.066406,-0.417969,-0.855469,-0.009998,-0.009998,-0.276611,-1.168980,-0.677323,-1.923984,-0.295166,-0.374023,-0.253174,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.492752,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.262615,-1.172664,-0.680409,-1.922158,-0.280762,-0.259033,-0.244629,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.494705,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.261337,-1.173009,-0.680617,-1.921976,-0.278809,-0.236572,-0.241455,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.496658,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.257711,-1.173817,-0.681167,-1.921816,-0.279297,-0.203125,-0.245850,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.498611,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.254145,-1.174337,-0.681717,-1.921629,-0.266357,-0.165283,-0.240967,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.502518,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.250441,-1.174929,-0.682267,-1.921569,-0.269775,-0.136719,-0.243164,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.504471,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.241434,-1.176088,-0.683409,-1.921718,-0.267090,-0.055176,-0.238281,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.506432,2.066406,-0.417969,-0.859375,-0.009998,-0.009998,-0.238157,-1.176387,-0.683762,-1.921827,-0.256348,-0.028076,-0.236816,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.508377,2.066406,-0.417969,-0.863281,-0.009998,-0.009998,-0.234867,-1.176690,-0.684077,-1.922083,-0.258057,0.000000,-0.234131,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.510330,2.066406,-0.417969,-0.863281,-0.009998,-0.009998,-0.230785,-1.177066,-0.684471,-1.922320,-0.252197,0.032715,-0.234619,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.512283,2.066406,-0.417969,-0.863281,-0.009998,-0.009998,-0.226383,-1.177266,-0.684786,-1.922678,-0.237305,0.066650,-0.236328,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.514236,2.066406,-0.417969,-0.863281,-0.009998,-0.009998,-0.222391,-1.177570,-0.685101,-1.923183,-0.232910,0.099121,-0.239502,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.516197,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.167711,-1.177564,-0.685732,-1.924020,-0.208984,0.135254,-0.241455,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.518143,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.165197,-1.177534,-0.685890,-1.924324,-0.206787,0.168213,-0.251709,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.520103,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.160740,-1.177516,-0.686205,-1.925006,-0.187744,0.197998,-0.261230,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.522049,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.156176,-1.177425,-0.686600,-1.925762,-0.192627,0.232178,-0.270752,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.524002,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.151724,-1.177232,-0.686837,-1.926648,-0.185547,0.263428,-0.283691,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.525955,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.147007,-1.176934,-0.687152,-1.927553,-0.183350,0.287598,-0.292725,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.527908,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.142433,-1.176637,-0.687468,-1.928661,-0.195068,0.308350,-0.305420,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.529861,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.137646,-1.176297,-0.687784,-1.929770,-0.179688,0.333252,-0.313477,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.531815,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.132942,-1.176030,-0.688179,-1.930778,-0.188721,0.353516,-0.327148,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.533768,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.127949,-1.175628,-0.688416,-1.932092,-0.177002,0.368408,-0.334229,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.535721,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.123362,-1.175154,-0.688812,-1.933231,-0.178711,0.383789,-0.343750,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.537674,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.118727,-1.174813,-0.689128,-1.934592,-0.186768,0.392822,-0.353760,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.539627,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.114353,-1.174380,-0.689523,-1.935835,-0.230713,0.393799,-0.367188,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.541580,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.109734,-1.174112,-0.689919,-1.937021,-0.274902,0.387451,-0.378174,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.543533,2.066406,-0.417969,-0.785156,-0.009998,-0.009998,-0.104927,-1.173856,-0.690394,-1.938368,-0.290527,0.382324,-0.388428,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.545486,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.100451,-1.173599,-0.690790,-1.939613,-0.295654,0.375732,-0.396973,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.547440,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.095169,-1.173446,-0.691265,-1.940785,-0.262695,0.362061,-0.392090,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.549393,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.090298,-1.173146,-0.691740,-1.941930,-0.254150,0.342773,-0.383545,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.551353,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.084896,-1.172816,-0.692216,-1.943177,-0.247803,0.325195,-0.373535,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.553299,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.080654,-1.172662,-0.692692,-1.944205,-0.266357,0.302490,-0.368164,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.555252,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.076239,-1.172655,-0.693168,-1.945101,-0.281982,0.270508,-0.370850,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.557205,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.071390,-1.172616,-0.693644,-1.946159,-0.279297,0.239014,-0.379395,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.559158,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.066755,-1.172651,-0.694200,-1.947041,-0.276611,0.209717,-0.386719,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.561111,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.061594,-1.172644,-0.694835,-1.947895,-0.255371,0.177246,-0.391602,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.563065,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.056967,-1.172752,-0.695391,-1.948631,-0.277588,0.140137,-0.406006,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.565018,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.051727,-1.172964,-0.696187,-1.949117,-0.277588,0.102783,-0.413330,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.566971,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.047012,-1.173042,-0.696903,-1.949677,-0.291992,0.075684,-0.419189,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.568924,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.041929,-1.173371,-0.697699,-1.950253,-0.303223,0.026855,-0.427246,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.570877,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.037466,-1.173774,-0.698496,-1.950592,-0.314941,-0.012695,-0.428955,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.572830,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.032467,-1.174251,-0.699373,-1.950888,-0.349365,-0.057861,-0.434814,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.574783,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.028135,-1.174845,-0.700250,-1.951214,-0.369141,-0.101074,-0.436279,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.576736,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.023832,-1.175606,-0.701209,-1.951228,-0.412354,-0.140381,-0.435303,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.578690,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.019262,-1.176528,-0.702088,-1.951303,-0.431396,-0.178223,-0.426270,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.580643,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.015110,-1.177335,-0.703127,-1.951095,-0.468262,-0.212158,-0.422363,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.582596,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.010586,-1.178395,-0.704088,-1.950812,-0.477295,-0.246826,-0.411865,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.584549,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.006189,-1.179679,-0.704969,-1.950633,-0.503174,-0.268066,-0.406494,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.586502,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,-0.001905,-1.180922,-0.706011,-1.950275,-0.533691,-0.303711,-0.397949,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.588455,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,0.002420,-1.182316,-0.706974,-1.949916,-0.550537,-0.335205,-0.395264,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.590408,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,0.006519,-1.183786,-0.708018,-1.949408,-0.584717,-0.359619,-0.391113,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.592361,2.066406,-0.417969,-0.789062,-0.009998,-0.009998,0.010906,-1.185363,-0.708983,-1.948765,-0.595215,-0.378174,-0.383545,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.594315,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.023058,-1.186987,-0.709948,-1.948254,-0.637451,-0.393555,-0.385254,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.596268,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.018820,-1.188645,-0.710995,-1.947639,-0.654297,-0.408447,-0.370850,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.598221,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.014866,-1.190380,-0.711962,-1.946947,-0.675781,-0.420166,-0.359619,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.600174,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.010902,-1.192298,-0.712849,-1.946195,-0.680420,-0.425049,-0.345215,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.602135,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.007208,-1.194098,-0.713818,-1.945575,-0.690674,-0.421387,-0.328857,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.604080,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,-0.003304,-1.195947,-0.714787,-1.944775,-0.712402,-0.416016,-0.310059,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.606033,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.000549,-1.197933,-0.715595,-1.944095,-0.714600,-0.404297,-0.291504,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.607986,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.004156,-1.199712,-0.716404,-1.943338,-0.739014,-0.396240,-0.279785,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.609940,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.008211,-1.201733,-0.717052,-1.942702,-0.739502,-0.378174,-0.260742,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.611900,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.011950,-1.203576,-0.717862,-1.941990,-0.758057,-0.353760,-0.249023,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.613853,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.016037,-1.205450,-0.718511,-1.941352,-0.757568,-0.332031,-0.232910,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.615799,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.019871,-1.207478,-0.719159,-1.940789,-0.765625,-0.305420,-0.214844,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.617752,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.023701,-1.209309,-0.719727,-1.940271,-0.766602,-0.283447,-0.200684,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.619705,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.027313,-1.210990,-0.720214,-1.939829,-0.756104,-0.254883,-0.175537,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.621658,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.030779,-1.212796,-0.720621,-1.939387,-0.762939,-0.227051,-0.159180,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.623611,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.034422,-1.214688,-0.721108,-1.939096,-0.742188,-0.195801,-0.138428,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.625565,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.037741,-1.216373,-0.721433,-1.938775,-0.748047,-0.173828,-0.128174,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.627518,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.040962,-1.217906,-0.721758,-1.938455,-0.733154,-0.149902,-0.112305,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.629471,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.044031,-1.219517,-0.722002,-1.938285,-0.725586,-0.122803,-0.098877,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.631432,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.046951,-1.221004,-0.722328,-1.938040,-0.715088,-0.098389,-0.083984,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.633385,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.050972,-1.223419,-0.722609,-1.937842,-0.707031,-0.071777,-0.071289,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.635330,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.051891,-1.223930,-0.722734,-1.937824,-0.706055,-0.056396,-0.059570,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.637283,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.054340,-1.225446,-0.722734,-1.937748,-0.691162,-0.033936,-0.041992,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.639236,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.056421,-1.226836,-0.722816,-1.937701,-0.705566,-0.015381,-0.031250,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.641190,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.058788,-1.228199,-0.722979,-1.937701,-0.693115,0.003906,-0.016357,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.643143,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.060980,-1.229563,-0.722897,-1.937701,-0.706543,0.023926,-0.010010,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.645103,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.063332,-1.230876,-0.722979,-1.937806,-0.701660,0.037842,-0.001953,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.647057,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.065460,-1.232316,-0.722897,-1.937958,-0.708008,0.055420,0.007568,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.649010,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.067755,-1.233553,-0.722816,-1.938110,-0.708740,0.058594,0.011719,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.650955,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.070122,-1.234917,-0.722816,-1.938262,-0.700684,0.064453,0.023438,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.652946,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.072338,-1.236103,-0.722653,-1.938338,-0.706543,0.072021,0.024658,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.654869,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.074774,-1.237493,-0.722572,-1.938490,-0.693848,0.067627,0.028809,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.656822,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.076805,-1.238806,-0.722490,-1.938537,-0.706055,0.065674,0.031006,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.658775,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.079189,-1.240042,-0.722490,-1.938689,-0.708740,0.061279,0.035645,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.660728,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.081171,-1.241482,-0.722328,-1.938840,-0.716553,0.055908,0.036377,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.662682,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.083569,-1.242924,-0.722246,-1.938887,-0.724609,0.051758,0.040039,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.664635,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.085711,-1.244236,-0.722165,-1.938933,-0.731445,0.044434,0.040039,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.666580,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.087574,-1.245728,-0.722084,-1.938980,-0.754395,0.036865,0.037842,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.668533,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.089859,-1.247143,-0.722084,-1.938980,-0.757080,0.035156,0.048096,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.670486,2.066406,-0.417969,-0.851562,-0.009998,-0.009998,0.091770,-1.248712,-0.721921,-1.938951,-0.785889,0.028809,0.043213,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.672447,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,0.096243,-1.250331,-0.721840,-1.939073,-0.789551,0.024170,0.046387,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.674400,2.066406,-0.417969,-0.847656,-0.009998,-0.009998,0.098133,-1.251848,-0.721758,-1.938968,-0.811279,0.025146,0.045898,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.676346,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.100254,-1.253493,-0.721677,-1.938939,-0.812500,0.018799,0.044678,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.678307,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.102083,-1.255138,-0.721596,-1.939015,-0.817627,0.023438,0.040039,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.680252,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.103920,-1.256783,-0.721514,-1.938986,-0.827393,0.023438,0.035645,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.682205,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.105841,-1.258480,-0.721514,-1.939061,-0.818848,0.021973,0.038330,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.689049,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.107367,-1.260047,-0.721433,-1.938956,-0.833740,0.025635,0.034180,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.690018,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.112307,-1.265725,-0.721108,-1.939306,-0.823486,0.045410,0.036377,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.691971,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.113317,-1.266879,-0.721027,-1.939428,-0.834717,0.052734,0.034180,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.697838,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.114471,-1.268139,-0.721027,-1.939353,-0.823486,0.059814,0.035645,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.699783,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.119577,-1.273567,-0.720651,-1.939903,-0.811768,0.096436,0.044189,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.701736,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.120085,-1.274578,-0.720539,-1.940127,-0.826904,0.101807,0.046875,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.703690,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.121311,-1.275832,-0.720458,-1.940145,-0.814453,0.102783,0.054443,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.705650,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.122232,-1.277372,-0.720296,-1.940401,-0.816650,0.109131,0.054932,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.707596,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.123470,-1.278780,-0.720133,-1.940599,-0.810303,0.117676,0.062256,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.709549,2.066406,-0.417969,-0.843750,-0.009998,-0.009998,0.124697,-1.280109,-0.719971,-1.940902,-0.802734,0.124756,0.066650,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.711502,2.066406,-0.417969,-0.839844,-0.009998,-0.009998,0.125769,-1.281493,-0.719809,-1.941099,-0.807617,0.127441,0.068115,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
99.713455,2.066406,-0.417969,-0.839844,-0.009998,-0.009998,0.127073,-1.283179,-0.719565,-1.941373,-0.791016,0.135254,0.076172,0,0,0,0,3000,3000,3000,3000,0,4500,4500,0
